job_id,title,company,url,first_seen,last_seen,active,Location,Salary,Language Requirements,Education,Programming Languages,Required Software / Tools,Work Arrangement,Job Type,Experience Level
5162943,Account Manager,"NATEK SLOVAKIA, s.r.o.",https://www.profesia.sk/praca/natek-slovakia/O5162943?search_id=6c3db9db-52cd-4826-a3d0-47dce197be12,2025-11-04,2025-12-17,False,Bratislava,2000 EUR gross/month,['English: C1'],"['Bachelor', 'Master', 'PhD']",,,Hybrid,Full-time,5+ years
5186473,ServiceNow Consultant,"Talent Solutions, s.r.o.",https://www.profesia.sk/praca/talent-solutions/O5186473?search_id=6c3db9db-52cd-4826-a3d0-47dce197be12,2025-11-04,2025-11-24,False,Bratislava,2600 EUR gross/month,['English: B2'],High School with Diploma,"['JavaScript', 'HTML', 'CSS', 'REST', 'JSON', 'SQL']",['ServiceNow'],Hybrid,Full-time,1-3 years
5178343,Architect / Senior SAP CO Consultant,saiworx s.r.o.,https://www.profesia.sk/praca/saiworx/O5178343?search_id=6c3db9db-52cd-4826-a3d0-47dce197be12,2025-11-04,2025-11-18,False,Bratislava,6500 EUR gross/month,"['English: B2', 'German: B2']",Bachelor,,"['SAP Controlling (CO)', 'SAP S/4HANA', 'SAP ECC', 'SAP SD', 'SAP MM', 'SAP PP', 'SAP FI', 'Microsoft Office 365']",Hybrid,Full-time,5+ years
5186461,Aplikačný Špecialista Java/Cloud (Openshift & AWS),"Talent Solutions, s.r.o.",https://www.profesia.sk/praca/talent-solutions/O5186461?search_id=6c3db9db-52cd-4826-a3d0-47dce197be12,2025-11-04,2025-11-24,False,Bratislava,2700 EUR gross/month,['English: B2'],"['Bachelor', 'Master', 'PhD']",['Java'],"['OpenShift', 'AWS']",On-site,Full-time,3-5 years
5122967,"Konzultant IS QI - pre obchod, odbyt, sklady, logistika","JR Group, s. r. o.",https://www.profesia.sk/praca/jr-group/O5122967?search_id=6c3db9db-52cd-4826-a3d0-47dce197be12,2025-11-04,2025-11-18,False,Žilina,1450 EUR gross/month,['English: A2'],Master,,"['ERP', 'WMS', 'Microsoft Power BI']",Hybrid,Full-time,3-5 years
5186456,Agentic AI Developer,PwC,https://www.profesia.sk/praca/pwc/O5186456?search_id=6c3db9db-52cd-4826-a3d0-47dce197be12,2025-11-04,2025-11-24,False,Bratislava,2000 EUR gross/month,,,,"['Co-Pilot Studio', 'Microsoft ecosystem']",On-site with home office,Full-time,5+ years
5186455,Technický konzultant železničných systémov,"Talent Solutions, s.r.o.",https://www.profesia.sk/praca/talent-solutions/O5186455?search_id=6c3db9db-52cd-4826-a3d0-47dce197be12,2025-11-04,2025-11-24,False,,2000 EUR gross/month,['English: B2'],Bachelor,,,Home-Office,Full-time,3-5 years
5186453,ESM ServiceNow Administrator,Swiss Re,https://www.profesia.sk/praca/swiss-re/O5186453?search_id=6c3db9db-52cd-4826-a3d0-47dce197be12,2025-11-04,2026-01-06,False,Bratislava,2700 - 4500 EUR/month,['English: B2'],Master,"['JavaScript', 'HTML', 'CSS', 'XML']",['ServiceNow'],Hybrid,Full-time,5+ years
5186449,System Engineer (Automations / Firewall),PwC,https://www.profesia.sk/praca/pwc/O5186449?search_id=6c3db9db-52cd-4826-a3d0-47dce197be12,2025-11-04,2026-02-16,False,Bratislava,2000 EUR gross/month,,,"['Python', 'Terraform', 'Ansible']","['Palo Alto firewalls', 'Panorama']",Hybrid,Full-time,3-5 years
5186426,"DevOps Engineer, DevOps Administrator","SkyToll, a. s.",https://www.profesia.sk/praca/skytoll/O5186426?search_id=6c3db9db-52cd-4826-a3d0-47dce197be12,2025-11-04,2025-11-24,False,Bratislava,2800 - 3800 EUR/mesiac,['English: B2'],High School with Diploma,,"['Docker', 'Kubernetes', 'Jenkins', 'Bash Scripting', 'Terraform', 'Prometheus', 'Windows PowerShell', 'GitLab']",On-site with home office,Full-time,1-3 years
